InputID,TargetID,Distance
2325,335,589.059213458
2326,219,812.873472463
2327,332,763.956729851
2327,332,763.956729851
2327,332,763.956729851
2327,332,763.956729851
2328,220,572.100108775
2328,220,572.100108775
2328,220,572.100108775
2328,220,572.100108775
2329,220,566.897815858
2329,220,566.897815858
2329,220,566.897815858
2329,220,566.897815858
2330,333,870.466693669
2331,1024,758.684229876
2332,220,32.9612263581
2332,220,32.9612263581
2332,220,32.9612263581
2332,220,32.9612263581
2333,332,122.479486504
2333,332,122.479486504
2333,332,122.479486504
2333,332,122.479486504
2334,1024,675.345973031
2335,333,19.9901512403
2336,1024,527.526805438
2337,1028,102.147627667
2339,333,637.628071365
2340,4309,1023.34352529
2341,338,63.5253913066
2342,337,54.739733457
2343,1031,1755.3955848
2343,1031,1755.3955848
2343,1031,1755.3955848
2343,1031,1755.3955848
2344,1031,2319.78933884
2344,1031,2319.78933884
2344,1031,2319.78933884
2344,1031,2319.78933884
2347,2732,544.257737627
2347,2732,544.257737627
2347,2732,544.257737627
2347,2732,544.257737627
2348,219,585.519428781
2349,221,212.92583781
2350,1024,466.51288078
2351,338,410.706090007
2352,2733,477.457369232
2353,2732,82.5196178075
2353,2732,82.5196178075
2353,2732,82.5196178075
2353,2732,82.5196178075
2354,2731,305.331000412
2355,219,81.2796338642
2356,2732,525.436265238
2356,2732,525.436265238
2356,2732,525.436265238
2356,2732,525.436265238
2357,221,577.408031123
2358,1026,746.56935974
2359,4309,1225.77085229
2360,333,806.018635375
2361,326,30.9704817484
2362,327,252.206001109
2363,2733,662.691149755
2364,326,715.036396098
2365,1848,488.140452834
2368,333,552.059528654
2369,220,356.744649516
2369,220,356.744649516
2369,220,356.744649516
2369,220,356.744649516
2370,1024,130.772235254
2371,2733,312.746335277
2372,335,18.5787582427
2373,1027,53.0665392082
2375,339,78.0392757201
2375,339,78.0392757201
2375,339,78.0392757201
2375,339,78.0392757201
2376,339,137.341496957
2376,339,137.341496957
2376,339,137.341496957
2376,339,137.341496957
2377,339,97.4686226636
2377,339,97.4686226636
2377,339,97.4686226636
2377,339,97.4686226636
2380,4128,377.270650729
2381,4126,117.388444981
2382,220,373.724280686
2382,220,373.724280686
2382,220,373.724280686
2382,220,373.724280686
2383,338,2138.08864564
2384,339,1309.18467411
2384,339,1309.18467411
2384,339,1309.18467411
2384,339,1309.18467411
2385,2733,136.611023175
2386,1850,283.282644825
2386,1850,283.282644825
2386,1850,283.282644825
2386,1850,283.282644825
2387,338,1619.02292788
2388,2731,324.923002044
2390,1026,961.869011102
2391,1026,961.714151689
2392,1026,1393.64658107
2393,4309,1163.59693529
2395,1026,882.195539707
2396,333,401.414727561
2398,1850,490.170659853
2398,1850,490.170659853
2398,1850,490.170659853
2398,1850,490.170659853
2401,338,353.918613325
2403,1028,335.526561752
2404,1028,62.070546334
2405,2731,232.622061295
2407,222,240.952864363
2407,222,240.952864363
2407,222,240.952864363
2407,222,240.952864363
2408,2820,1152.4843411
1501,415,78.9209122516
1503,414,163.3538626
1504,415,707.058739898
1506,414,1120.86523661
1509,414,973.857496913
1510,414,988.494433675
1511,415,1015.60521165
1512,414,745.608422418
1513,414,185.089479974
1514,414,246.383600039
1515,416,767.014216374
1516,414,870.206912432
1518,414,1012.28567389
1519,414,1212.99514424
1520,414,328.373224802
1522,413,2043.00960467
1525,415,81.6798126969
1526,414,420.65967609
1527,415,74.0736093521
1528,416,848.251098779
1529,415,400.922178481
1530,414,679.569112918
1531,416,75.7418665333
1532,1020,1260.62647278
1533,415,1366.56991249
1534,2644,1457.25423896
1535,414,285.308681023
1536,414,602.256024308
1537,413,2579.08814776
1538,413,2078.97648133
1539,414,1684.74935909
1540,414,878.12159929
1541,415,699.671127312
1542,415,753.792508165
1543,415,825.940534904
1545,415,1291.12239132
1546,416,242.513190749
